datetime,heading,datetime,ret,label
2022-05-10 13:27:00,  Press Release: TeraWulf Issues Statement Reiterating Plans for Nautilus Cryptomine,2022-05-10 13:27:00,-0.06704535090288744,-1
2022-05-10 17:19:00,  Crypto Volatility Is Crushing Stablecoins. Terra's Unmooring Could Roil Bitcoin. -- Barrons.com,2022-05-10 17:19:00,-0.0325352345108233,-1
2022-05-10 18:45:00,  Press Release: Minto is Launching Autofarming For those Who Want to Earn More,2022-05-10 18:45:00,-0.0554941070381324,-1
2022-05-10 19:13:00,"  Bitcoin, Other Cryptocurrencies Stabilize After Multiday Selloff -- Update",2022-05-10 19:13:00,-0.051864487025048756,-1
2022-05-10 19:36:00,                             Coinbase Stock Keeps Sliding Ahead of Earnings Report -- Update,2022-05-10 19:36:00,-0.0588307359720317,-1
2022-05-10 20:45:00,"  Press Release: Riot Blockchain Reports Record First Quarter 2022 Financial Results, Current Operational and Financial Highlights",2022-05-10 20:45:00,-0.059126764472806737,-1
2022-05-10 21:02:00,                             Coinbase Stock Keeps Sliding After Earnings Report -- 2nd Update,2022-05-10 21:02:00,-0.07412980367609112,-1
2022-05-10 21:08:00,  Press Release: CleanSpark Reports Second Quarter FY2022 Financial Results,2022-05-10 21:08:00,-0.07615033846674013,-1
2022-05-10 22:18:00,                             Coinbase Stock Keeps Sliding After Earnings Report -- 3rd Update,2022-05-10 22:18:00,-0.05369748785052575,-1
2022-05-11 00:32:00,                             Coinbase Stock Keeps Sliding After Earnings Report -- 4th Update,2022-05-11 00:32:00,-0.04303525077101944,-1
2022-05-11 06:33:00,  Crypto's Decline Deepens In Jittery Market -- WSJ,2022-05-11 06:33:00,-0.11827178804095895,-1
2022-05-11 09:33:00,  Bitcoin Prices Fall. Cryptos Pressured as Stablecoin Terra's Meltdown Intensifies. -- Barrons.com,2022-05-11 09:33:00,-0.10421158353712578,-1
2022-05-11 09:56:00,  Cryptocurrency TerraUSD Plunges as Investors Bail -- Update,2022-05-11 09:56:00,-0.11441392546148521,-1
2022-05-11 20:02:00,  Press Release: Iris Energy Reports Third Quarter FY22 Results,2022-05-11 20:02:00,-0.028036144169802935,-1
2022-05-11 20:04:00,"  Stocks Reverse Course, Finish Lower on Inflation Data -- WSJ",2022-05-11 20:04:00,-0.023418113035138743,-1
2022-05-12 08:22:00,                             Coinbase Stock and Other Companies Linked to Bitcoin Dive as Crypto Tanks -- Barrons.com,2022-05-12 08:22:00,0.0798577297979095,1
2022-05-12 09:16:00,  North American Morning Briefing: Stocks Seen Lower Again as Inflation Worries Persist,2022-05-12 09:16:00,0.0934150283941888,1
2022-05-12 10:30:00,"  Press Release: BitNile Holdings Announces its Subsidiary, BitNile, Inc., Now Owns 100% of Alliance Cloud Services, LLC, Which Owns and Oper...",2022-05-12 10:30:00,0.0675778905247626,1
2022-05-12 10:30:00,  Press Release: Hut 8 Reports Operating and Financial Results for Q1 2022,2022-05-12 10:30:00,0.0675778905247626,1
2022-05-12 10:37:00,  Bitcoin Is Finally Breaking. Why That's Good News for the Stock Market. -- Barrons.com,2022-05-12 10:37:00,0.06889785342964139,1
2022-05-12 12:03:00,  Block's Price Target Cut at Mizuho. It Must 'Decouple the Story From Bitcoin.' -- Barrons.com,2022-05-12 12:03:00,0.08142171170189738,1
2022-05-12 13:07:00,"  Press Release: Mawson Infrastructure Group Inc. Announces April 2022 Bitcoin Self-Mining, Hosting Co-location and Operational Update",2022-05-12 13:07:00,0.07155517957480684,1
2022-05-12 13:18:00,"  Press Release: Business 2 Business Rewards Group Acquires $11 Million Dollar Stake in eWorld Companies, Inc.",2022-05-12 13:18:00,0.0742290806988426,1
2022-05-12 13:41:00,  Bitcoin Has Survived Worse. This Crypto Crash Could Offer Opportunities. -- Barrons.com,2022-05-12 13:41:00,0.09557142627411963,1
2022-05-12 16:10:00,  Crash of TerraUSD Shakes Crypto. 'There Was a Run on the Bank.' -- WSJ,2022-05-12 16:10:00,0.039610824990890414,1
2022-05-12 16:20:00,  Crash of TerraUSD Shakes Crypto. ‘There Was a Run on the Bank.’,2022-05-12 16:20:00,0.035430526489982794,1
2022-05-12 16:28:00,  Microstrategy and Block Stock Need Bitcoin to Perk Up. It Isn't Happening. -- Barrons.com,2022-05-12 16:28:00,0.02044646234827896,1
2022-05-12 17:34:00,  Paging Peter Thiel: Warren Buffett Is Holding Up Better Than Bitcoin -- WSJ,2022-05-12 17:34:00,0.027974058823569514,1
2022-05-12 20:22:00,  *Core Scientific 1Q Loss/Shr $1.52 >CORZ,2022-05-12 20:22:00,0.04593492647930164,1
2022-05-13 06:35:00,  Stablecoin Crash Shakes Crypto: 'Run on the Bank' -- WSJ,2022-05-13 06:35:00,-0.03223232315625024,-1
2022-05-13 09:29:00,"  Dow Futures Rise, Bitcoin Surges, Robinhood Pops -- and What Else Is Happening in the Stock Market Today -- Barrons.com",2022-05-13 09:29:00,-0.03583395581416726,-1
2022-05-13 09:30:00,  How More Than $1 Trillion of Crypto Vanished in Just Six Months -- WSJ,2022-05-13 09:30:00,-0.03615633175140187,-1
2022-05-13 09:50:00,  More Than $1 Trillion of Crypto Vanished in Just Six Months,2022-05-13 09:50:00,-0.03316239215071237,-1
2022-05-13 13:03:00,  Stablecoin TerraUSD Continues Downward Spiral; Bitcoin Gains -- WSJ,2022-05-13 13:03:00,-0.057617701701446644,-1
2022-05-13 13:10:00,  Stablecoin TerraUSD Continues Downward Spiral; Bitcoin Gains,2022-05-13 13:10:00,-0.052319587460160855,-1
2022-05-13 17:26:00,  Why Did Cryptocurrencies TerraUSD and Luna Unravel? Stablecoin Price Crash Explained -- WSJ,2022-05-13 17:26:00,-0.018418357991754397,-1
2022-05-13 20:40:00,  Top News Today: Stocks Recoup Some Losses; Musk Stalls Twitter Deal; TerraUSD Slides Again,2022-05-13 20:40:00,-0.020249733494752786,-1
2022-05-14 01:30:00,  How Stablecoins Fueled The Latest Crypto Crash -- Barron's,2022-05-14 01:30:00,0.007531474744312927,0
2022-05-14 06:32:00,  TerraUSD Left Out As Crypto Stabilizes -- WSJ,2022-05-14 06:32:00,0.010675124161271698,0
2022-05-14 06:32:00,  TerraUSD's Plunge Raises Questions About Cryptos -- WSJ,2022-05-14 06:32:00,0.010675124161271698,0
2022-05-14 15:00:00,  El Salvador's President Went All In on Bitcoin. Then It Tanked. -- WSJ,2022-05-14 15:00:00,0.03656153221684355,1
2022-05-16 09:30:00,"  Crypto Prices Move in Tandem With Traditional Markets, Punishing Investors -- WSJ",2022-05-16 09:30:00,0.03881298063288807,1
2022-05-16 10:00:00,"  Crypto Prices Move in Tandem With Traditional Markets, Punishing Investors",2022-05-16 10:00:00,0.0355604661090132,1
2022-05-16 10:21:00,"  Real Time Economics: Rising Rates, Stronger Dollar, Bitcoin Bust",2022-05-16 10:21:00,0.022036155927286805,1
2022-05-16 11:00:00,"  Bitcoin Prices Off Their Worst Lows but Still Struggling Below $30,000 -- Barrons.com",2022-05-16 11:00:00,0.00963425678472185,0
2022-05-16 11:30:00,  Press Release: Bitech Technologies Provides Quarterly Shareholder Update with Growth Plan,2022-05-16 11:30:00,0.01113904985237446,1
2022-05-16 13:00:00,"  Press Release: Texas Pacific Land Corporation, Mawson Infrastructure Group Inc., and JAI Energy Announce New Bitcoin Mining Venture in West Texas",2022-05-16 13:00:00,0.022191251893038944,1
2022-05-16 13:00:00,"  Press Release: Mawson Infrastructure Group Inc. Announces New 120 Megawatt Bitcoin Mining Facility in Texas, USA",2022-05-16 13:00:00,0.022191251893038944,1
2022-05-16 13:08:00,  *Mawson Infrastructure 1Q Rev $19.4M >MIGI,2022-05-16 13:08:00,0.01465042248874604,1
2022-05-16 13:23:00,  Press Release: Correction: OLB Group Reports Record Revenue in First Quarter 2022 on eCommerce Fintech Services and Bitcoin Cryptocurrency Mining,2022-05-16 13:23:00,0.022725892349905852,1
2022-05-16 18:29:00,  DGAP-Adhoc: Bitcoin Group SE pays a dividend for the first time since its IPO,2022-05-16 18:29:00,-0.010008443956289304,0
2022-05-16 20:05:00,  Press Release: Stronghold Digital Mining Reports First Quarter 2022 Results and Provides Operational Update,2022-05-16 20:05:00,0.018121412346600918,1
2022-05-16 20:15:00,  Press Release: Greenidge Generation Reports First Quarter 2022 Results and Provides April 2022 Operational Update,2022-05-16 20:15:00,0.014765972690236273,1
2022-05-16 20:40:00,"  Top News Today: Oil, Natural Gas Surge; Shanghai Set to Ease Lockdown; Tech Stocks Lower",2022-05-16 20:40:00,0.015123532522225647,1
2022-05-16 21:01:00,  *TeraWulf Appoints Patrick Fleury As Chief Financial Officer >WULF,2022-05-16 21:01:00,0.0077773529013955844,0
2022-05-16 21:55:00,  Press Release: Sphere 3D Reports First Quarter 2022 Financial Results and Operational Updates,2022-05-16 21:55:00,0.015966333789697806,1
2022-05-17 06:32:00,  Crypto's Plunge Punishes Alternative Portfolios -- WSJ,2022-05-17 06:32:00,-0.01600797455299352,-1
2022-05-17 08:09:00,  PRESS RELEASE: Bitcoin Group SE publishes annual Report 2021 - first dividend payment of EUR 0.10 per share planned,2022-05-17 08:09:00,-0.020612492417661055,-1
2022-05-17 12:12:00,"  Bitcoin Prices Jump Above $30,000. But Don't Say Cryptos Have Hit Bottom. -- Barrons.com",2022-05-17 12:12:00,-0.021404230929725432,-1
2022-05-17 13:00:00,  Press Release: Mawson Infrastructure Group Inc. Announces the Listing of the Cosmos-Purpose Bitcoin Access ETF in Australia Alongside Mar...,2022-05-17 13:00:00,-0.03172235982371019,-1
2022-05-17 19:40:00,  Crypto Mining Is Flocking to the U.S. That's Not Helping the Stocks -- Barrons.com,2022-05-17 19:40:00,-0.029804177904127815,-1
2022-05-18 11:04:00,  Press Release: Bitfarms to Participate in Upcoming Investor Conferences,2022-05-18 11:04:00,-0.02449750340930834,-1
2022-05-18 11:06:00,  Press Release: Bitcoin Well Reports First Quarter 2022 Financial Results & Recent Business Developments,2022-05-18 11:06:00,-0.02411584013391932,-1
2022-05-18 12:00:00,  Crypto Meltdown Exposes Hollowness of its Libertarian Promise -- Capital Account -- WSJ,2022-05-18 12:00:00,-0.011741993432211273,-1
2022-05-18 22:44:00,"                             MicroStrategy Won't Change Bitcoin Plans Despite Recent Declines, New CFO Says -- WSJ",2022-05-18 22:44:00,0.03969656086207918,1
2022-05-19 06:33:00,  Crypto's Decline Weakens Its Libertarian Case -- WSJ,2022-05-19 06:33:00,0.021607067502438904,1
2022-05-19 08:45:00,  Press Release: Canaan Inc. Reports Unaudited First Quarter 2022 Financial Results,2022-05-19 08:45:00,0.04012496402665211,1
2022-05-19 10:51:00,"  Bitcoin Prices Dip Below $29,000. The Stock Market Selloff Is Hurting Cryptos. -- Barrons.com",2022-05-19 10:51:00,0.04014287823080909,1
2022-05-19 13:00:00,"  Press Release: Bit Digital, Inc. Announces Interruptions To Certain Hosting Partners' Operations",2022-05-19 13:00:00,0.024714155123658932,1
2022-05-19 16:56:00,  Press Release: Cathedra Bitcoin Announces Equity Compensation Grants,2022-05-19 16:56:00,-0.04136865849342386,-1
2022-05-19 20:05:00,  Crypto Exchange FTX Is Pushing Into Stocks. That's a Reversal. -- Barrons.com,2022-05-19 20:05:00,-0.025340211328843232,-1
2022-05-20 01:05:00,  How a Digital Token Designed to Be Stable Fueled a Crypto Crash -- Barrons.com,2022-05-20 01:05:00,-0.031023876516337978,-1
2022-05-20 12:41:00,  Bitcoin Is Rising and Crushing Stocks. Crypto Traders Are Still Preparing for the Worst. -- Barrons.com,2022-05-20 12:41:00,-0.031891097017735515,-1
2022-05-20 18:15:00,  Best Minds: 3 Takeaways From Fund Managers' Latest Talkfest -- Barrons.com,2022-05-20 18:15:00,0.019432807652658868,1
2022-05-23 12:40:00,  Registration For The Upcoming VERSE Token By Bitcoin.com Is Now Open,2022-05-23 12:40:00,-0.037016502961951914,-1
2022-05-23 16:28:00,  Why Crypto Is Taking Root in Emerging Markets -- Barrons.com,2022-05-23 16:28:00,-0.03608944439737849,-1
2022-05-24 15:41:00,  What Happened to TerraUSD's Bitcoin Reserves -- WSJ,2022-05-24 15:41:00,0.018264997047328313,1
2022-05-24 16:00:00,  What Happened to TerraUSD’s Bitcoin Reserves,2022-05-24 16:00:00,0.0064854164741943165,0
2022-05-24 20:40:00,  Top News Today: Stocks Mixed; Snap Warning Weighs on Tech; New Home Sales Sink,2022-05-24 20:40:00,0.011644699826990568,1
2022-05-25 06:33:00,  TerraUSD's Reserves' Fate Worries Traders -- WSJ,2022-05-25 06:33:00,-0.005377443960604467,0
2022-05-25 20:18:00,  Hot Research: J.P. Morgan Predicts Double-Digit Gains for Bitcoin. The ECB Sees Risks. -- Barrons.com,2022-05-25 20:18:00,-0.009685788897312753,0
2022-05-26 08:02:00,"  Press Release: SAI.TECH Launches All-in-one Management Tool ""SAIHUB"" APP",2022-05-26 08:02:00,-0.02833639718572334,-1
2022-05-26 09:10:00,"  EQS-News: Stankevicius.com is bearish on Bitcoin shorting to low levels of USD20,000, expecting the price target to hit in June",2022-05-26 09:10:00,-0.0032668265881681258,0
2022-05-26 11:46:00,  Press Release: Qommodity Will Present Their New EcoSystem at Bitcoin Bucharest 2022,2022-05-26 11:46:00,-0.005768043219258945,0
2022-05-27 11:28:00,  Bitcoin Prices Are Sliding. Cryptocurrencies Are Not Following Stocks Higher. -- Barrons.com,2022-05-27 11:28:00,-0.0028783977011453965,0
2022-05-27 12:00:00,"  Press Release: BIT Mining Limited Announces Unaudited Financial Results for the First Quarter ended March 31, 2022",2022-05-27 12:00:00,-0.0009289617864883803,0
2022-05-27 19:28:00,"  Crypto's Future Is Even More Exciting, and Maybe More Volatile, Than Its Present -- Barrons.com",2022-05-27 19:28:00,0.015673039712214676,1
2022-05-28 01:30:00,  Exploring the future of crypto -- Barron's,2022-05-28 01:30:00,0.012634345910804035,1
2022-05-30 09:43:00,  Bitcoin Prices Pop as Cryptocurrencies Chase Stocks Higher -- Barrons.com,2022-05-30 09:43:00,0.027674353316797795,1
2022-05-31 09:38:00,"  Bitcoin Rallies Past $31,000. One Analyst Says the Worst of the Bear Market May Be Over. -- Barrons.com",2022-05-31 09:38:00,0.005192755265793325,0
2022-05-31 11:00:00,  Block Has Assembled the Right Pieces -- Heard on the Street -- WSJ,2022-05-31 11:00:00,-0.00409091038223186,0
2022-05-31 22:01:00,  Former Lumio CEO Leaves Solar for Something Greener,2022-05-31 22:01:00,-0.06871333913608046,-1
2022-05-31 22:01:00,  Press Release: Former Lumio CEO Leaves Solar for Something Greener,2022-05-31 22:01:00,-0.06871333913608046,-1
2022-06-01 06:32:00,  Heard on the Street: Block Assembled the Right Pieces -- WSJ,2022-06-01 06:32:00,-0.056878732905121576,-1
2022-06-01 10:30:00,  Press Release: BitNile Holdings Issues May Bitcoin Production and Mining Operation Report,2022-06-01 10:30:00,-0.0523092638589534,-1
2022-06-01 11:04:00,  Press Release: Bitfarms Provides May 2022 Production and Mining Operations Update,2022-06-01 11:04:00,-0.04937051186532038,-1
2022-06-01 11:30:00,  Bitcoin Prices Steady After a Brutal Month. What Fund Flows Say About Sentiment. -- Barrons.com,2022-06-01 11:30:00,-0.044852497156873894,-1
2022-06-01 12:00:00,"  Press Release: Bit Origin Limited Signs Letter of Intent to Purchase 750 Bitcoin Miners with Total Hash Rate of 75,000 TH/s",2022-06-01 12:00:00,-0.046036597613193675,-1
2022-06-01 13:00:00,  Press Release: 21Shares Releases Sixth State of Crypto Report: Crypto Assets Portfolio Allocation,2022-06-01 13:00:00,-0.05191102443919127,-1
2022-06-01 20:21:00,  Press Release: Bitwise Announces Results of May 2022 Month-End Crypto Index Reconstitution,2022-06-01 20:21:00,0.010281345074620196,0
2022-06-01 20:30:00,  Press Release: Riot Blockchain Announces CFO Transition Plan,2022-06-01 20:30:00,0.023859830132370252,1
2022-06-02 12:00:00,"  Press Release: Bit Origin Limited Signs Letter of Intent to Purchase 850 Bitcoin Miners with Total Hash Rate of 85,000 TH/s",2022-06-02 12:00:00,-0.012154077839799604,-1
2022-06-02 13:00:00,  Press Release: CleanSpark Announces May 2022 Bitcoin Production,2022-06-02 13:00:00,-0.01917973963206776,-1
2022-06-02 19:53:00,  Gemini Crypto Exchange Operator Sued Over Role in Bitcoin Futures Product -- WSJ,2022-06-02 19:53:00,-0.022129502656742517,-1
2022-06-02 20:00:00,  Gemini Crypto Exchange Operator Sued Over Role in Bitcoin Futures Product,2022-06-02 20:00:00,-0.02333828658134396,-1
2022-06-02 20:08:00,  Gemini Crypto Exchange Operator Sued Over Role in Bitcoin Futures Product -- Update,2022-06-02 20:08:00,-0.023317667376358653,-1
2022-06-02 20:30:00,  Press Release: Riot Blockchain Announces May 2022 Production and Operations Updates,2022-06-02 20:30:00,-0.021983954041204345,-1
2022-06-02 20:32:00,  Gemini Crypto Exchange Operator Sued Over Role in Bitcoin Futures Product -- 2nd Update,2022-06-02 20:32:00,-0.02147413636015527,-1
2022-06-02 20:33:00,  *Sphere 3D: Produced 12.57 Bitcoin in May 2022 >ANY,2022-06-02 20:33:00,-0.02058316546277772,-1
2022-06-02 23:30:00,  Gemini Crypto Exchange Operator Sued on Role in Bitcoin Futures Product -- 3rd Update,2022-06-02 23:30:00,-0.03093377899020966,-1
2022-06-03 06:32:00,  CFTC Sues Winklevoss Bitcoin Firm -- WSJ,2022-06-03 06:32:00,-0.02601155879681394,-1
2022-06-03 14:26:00,  Why Regulators Are Worried About Stablecoins -- WSJ,2022-06-03 14:26:00,0.005815722018829961,0
2022-06-03 14:48:00,  PRESS RELEASE: Northern Data reports on operations for May 2022,2022-06-03 14:48:00,0.011974153947869048,1
2022-06-03 20:43:00,  Financial Shares Slip as Jobs Data Keeps Fed On Track for Rate Increases -- Financials Roundup,2022-06-03 20:43:00,0.003178311365196196,0
2022-06-03 21:42:00,  'Busted' Convertible Bonds Look Good for a Ride Now. Here Are 10 to Consider. -- Barrons.com,2022-06-03 21:42:00,0.00223155463292124,0
2022-06-03 23:44:00,  The Future of Digital Currencies -- Barrons.com,2022-06-03 23:44:00,0.003572011942630793,0
2022-06-04 01:30:00,  'Busted' Convertible Bonds Look Good For A Ride Now -- Barron's,2022-06-04 01:30:00,0.005750868495747907,0
2022-06-04 01:33:00,  Barron's Mailbag: The Future Of Digital Currencies -- Barron's,2022-06-04 01:33:00,0.005036197564390221,0
2022-06-04 04:00:00,                             Mike Novogratz's Crypto Comeback Faces a Trial by Fire -- WSJ,2022-06-04 04:00:00,0.007146630818440913,0
2022-06-04 06:32:00,  The Trial by Fire Of Mike Novogratz -- WSJ,2022-06-04 06:32:00,0.002737468485087824,0
2022-06-06 10:30:00,  Press Release: Hut 8 Mining Production and Operations Update,2022-06-06 10:30:00,-0.05779144404602177,-1
2022-06-06 11:00:00,  Press Release: SourceLess Joins Bitcoin Bucharest 2022 Conference,2022-06-06 11:00:00,-0.06077724507872795,-1
2022-06-06 16:30:00,  'WeCryptoEco' Opens the World's Largest Solar Powered Farm to NFT Holders,2022-06-06 16:30:00,-0.04636445441944537,-1
2022-06-06 21:01:00,"  Press Release: Cathedra Bitcoin Announces Additional C$2,880,000 Non-Brokered Financing",2022-06-06 21:01:00,-0.0025271573216648635,0
2022-06-07 01:06:00,  Press Release: LUXXFOLIO Benefits from Low Power Costs,2022-06-07 01:06:00,0.020876543635553357,1
2022-06-07 11:40:00,"  Press Release: Record average operating hashrate of 1,165 PH/s (+12% increase)",2022-06-07 11:40:00,0.03186999570134619,1
2022-06-07 14:45:00,  Press Release: Mawson Infrastructure Group Inc. to Become 33% Shareholder of Tasmania Data Infrastructure Pty Ltd (TDI),2022-06-07 14:45:00,0.017798665016524273,1
2022-06-08 09:06:00,  Press Release: XBT Provider AB (Publ) Publishes 2021 Audited Financial Statements for the Year Ended 31 December 2021,2022-06-08 09:06:00,0.0025745773621090873,0
2022-06-08 09:34:00,  Press Release: TradeStation Reports Brokerage Metrics for May 2022,2022-06-08 09:34:00,0.002522769689083937,0
2022-06-08 10:15:00,  Bitcoin Prices Pop. Cryptos Still Face Headwinds Amid Major Short Positions. -- Barrons.com,2022-06-08 10:15:00,0.004259976205656768,0
2022-06-08 12:00:00,"  Press Release: Bit Digital, Inc. Announces Monthly Production Update for May 2022",2022-06-08 12:00:00,-0.0037569580144328762,0
2022-06-08 12:30:00,  Press Release: Epazz's CryObo Technology for Converting Sunlight Into Bitcoin Will be Launching Its Token in Third Quarter of 2022,2022-06-08 12:30:00,-0.002407479151488423,0
2022-06-08 12:48:00,  Press Release: Minto Token is Being Released on Binance: Ecomining with an Ambitious Team,2022-06-08 12:48:00,-0.0021046484025430967,0
2022-06-08 12:49:00,"                             Canaan Stock Surges After Bullish Analyst Call, Calling It An Indirect Bitcoin Play -- MarketWatch",2022-06-08 12:49:00,-0.0032943924847084194,0
2022-06-09 10:08:00,"  Bitcoin Prices Hover Above $30,000. Cryptos Are Holding Steady Even as Stocks Waver. -- Barrons.com",2022-06-09 10:08:00,-0.019902557393459475,-1
2022-06-09 13:00:00,"  Press Release: Mawson Infrastructure Group Inc. Announces Bitcoin Miner Shipment, Deployment and Operational Update",2022-06-09 13:00:00,-0.014689318067104162,-1
2022-06-09 13:06:00,  Press Release: GEM Mining Announces May 2022 Production Update,2022-06-09 13:06:00,-0.016399405167812242,-1
2022-06-09 13:08:00,  Press Release: Gryphon Digital Mining Announces May Operational Update,2022-06-09 13:08:00,-0.015912839361890918,-1
2022-06-09 20:20:00,  Press Release: Marathon Digital Holdings Announces Bitcoin Production and Mining Operation Updates for May 2022,2022-06-09 20:20:00,-0.0315803965671102,-1
2022-06-09 21:50:00,"  Press Release: Cathedra Bitcoin Announces Closing of C$2,880,000 Non-Brokered Financing",2022-06-09 21:50:00,-0.02738838658945031,-1
2022-06-10 18:14:00,  Grayscale Taps Top Obama Lawyer as It Pushes for Bitcoin ETF -- Barrons.com,2022-06-10 18:14:00,-0.021918758965460916,-1
2022-06-11 01:30:00,  A Bitcoin Bull's Bold Prediction -- Barron's,2022-06-11 01:30:00,-0.030402318400938544,-1
2022-06-13 10:30:00,  Press Release: BitNile Holdings Announces $4 Million from XBTO for Bitcoin Miner Financing With an Additional $4 Million Expected to Clo...,2022-06-13 10:30:00,-0.0700577210977511,-1
2022-06-13 11:45:00,                             MicroStrategy Stock Falls Sharply as Bitcoin Drops to Lowest Point in Months -- Barrons.com,2022-06-13 11:45:00,-0.07769204862714818,-1
2022-06-13 13:29:00,  Bitcoin Revisits Late-2020 Levels as It Suffers Fresh Selloff--2nd Update,2022-06-13 13:29:00,-0.041397641377648786,-1
2022-06-13 14:27:00,                             Coinbase and ARK Tumble as Crypto Crash Spills Over Into Stock Market -- Barrons.com,2022-06-13 14:27:00,-0.05094983060509961,-1
2022-06-13 16:57:00,  Bitcoin Revisits Late-2020 Levels as It Suffers Fresh Selloff -- 3rd Update,2022-06-13 16:57:00,-0.05045377985118604,-1
2022-06-13 19:56:00,                             MicroStrategy Stock Falls 23% on Bitcoin Plunge -- WSJ,2022-06-13 19:56:00,-0.04473657937046216,-1
2022-06-13 20:00:00,                             MicroStrategy Stock Falls 23% on Bitcoin Plunge,2022-06-13 20:00:00,-0.04687534863763143,-1
2022-06-13 20:32:00,                             BitPay Hires General Counsel and Compliance Chief -- WSJ,2022-06-13 20:32:00,-0.06993849296116206,-1
2022-06-13 20:38:00,  Press Release: TeraWulf Announces Recent Financings and Near-Term Ramp of Digital Asset Infrastructure,2022-06-13 20:38:00,-0.0662234799973398,-1
2022-06-13 20:43:00,"  Top News Today: Stocks Plunge, S&P 500 Enters Bear Market as Inflation Fears Persist",2022-06-13 20:43:00,-0.06787151676387337,-1
2022-06-13 20:50:00,  Correction to Bitcoin Price Plunge Article -- WSJ,2022-06-13 20:50:00,-0.056706523940104225,-1
2022-06-13 21:34:00,                             MicroStrategy Stock Falls 25% on Bitcoin Plunge -- Update,2022-06-13 21:34:00,-0.07501921327249417,-1
2022-06-14 03:03:00,  Bitcoin Revisits Late-2020 Levels as It Suffers Fresh Selloff--4th Update,2022-06-14 03:03:00,0.025450044931045968,1
2022-06-14 06:32:00,"                             MicroStrategy Stock Falls, Following Bitcoin's Footsteps -- WSJ",2022-06-14 06:32:00,-0.062413396634435125,-1
2022-06-14 06:33:00,  Bitcoin Falls 15% as Crypto Selloff Deepens -- WSJ,2022-06-14 06:33:00,-0.06428547729590206,-1
2022-06-14 08:14:00,  Bitcoin Prices Keep Sinking. Is the Crypto Bottom Approaching? -- Barrons.com,2022-06-14 08:14:00,-0.09893459857550169,-1
2022-06-14 08:25:00,  Fears of MicroStrategy Margin Call Mount as Bitcoin Slumps -- Barrons.com,2022-06-14 08:25:00,-0.10073398851232196,-1
2022-06-14 09:30:00,"  As Bitcoin and Other Cryptos Fall, Digital-Asset Firms Pump Brakes on Deals -- WSJ",2022-06-14 09:30:00,-0.09595589762881396,-1
2022-06-14 10:32:00,  Markets: Stock Futures Rise After S&P 500 Slides Into Bear Market,2022-06-14 10:32:00,-0.08714666813124716,-1
2022-06-14 10:56:00,  The Fed Is Hiking Into a Bear Market. What Could Go Wrong? -- Barrons.com,2022-06-14 10:56:00,-0.07823017416343814,-1
2022-06-14 14:25:00,"  Regulation Lies in Bitcoin's Future, Clouding Its Current Value -- Heard on the Street -- WSJ",2022-06-14 14:25:00,-0.033987956407115494,-1
2022-06-14 21:53:00,  Crypto Is Getting Killed. Here Are the Stocks With the Most Exposure. -- Barrons.com,2022-06-14 21:53:00,0.04086151594245102,1
2022-06-15 06:32:00,  Heard on the Street: Regulation Lies in Bitcoin's Future -- WSJ,2022-06-15 06:32:00,0.03347563090839811,1
2022-06-15 07:15:00,"                             Coinbase, Microstrategy Convertible Bonds Offer Safer Way to Bet on Crypto -- Barrons.com",2022-06-15 07:15:00,0.027434588838419316,1
2022-06-15 07:50:00,                             Tesla Has a Bitcoin Problem. Investors Should Be Aware. -- Barrons.com,2022-06-15 07:50:00,0.048621884847302344,1
2022-06-15 08:07:00,"  Bitcoin Tumbles to $21,000. The Fed Has the Attention of the Crypto World. -- Barrons.com",2022-06-15 08:07:00,0.06041307963395792,1
2022-06-15 09:45:00,  Press Release: Crypto Exchange Nonfinite to Sell Their 3000 BTC at 1 to 5% Lower Price Than the Market Price,2022-06-15 09:45:00,0.052154491669007985,1
2022-06-15 11:43:00,"  Bitcoin Careens Toward $20,000 as Cryptocurrency Rout Deepens -- WSJ",2022-06-15 11:43:00,-0.002455222948106517,0
2022-06-15 14:04:00,  Bitcoin Is on a Bumpy Ride. Why Cryptos May Get Even More Volatile. -- Barrons.com,2022-06-15 14:04:00,-0.042196654176836046,-1
2022-06-15 15:15:00,"  Bitcoin, Ether Extend Declines -- WSJ",2022-06-15 15:15:00,-0.00917760757544217,0
2022-06-16 11:38:00,  Press Release: Vueling joins forces with BitPay and UATP to accept cryptocurrencies as an alternative method of payment,2022-06-16 11:38:00,-0.0008135933249522331,0
2022-06-16 13:01:00,"  *CleanSpark Acquires Contract For Best-in-class Mining Machines, Partners With TMGcore To Expand Immersion-cooled Operations >CLSK",2022-06-16 13:01:00,-0.025235389261976104,-1
2022-06-16 13:51:00,"  Press Release: Mawson Infrastructure Group Inc. Announces Record May 2022 Bitcoin Self-Mining, Hosting Co-location and Operational Update",2022-06-16 13:51:00,-0.008842956989042916,0
2022-06-16 17:53:00,"  Bitcoin, Ether Slip, But Hold Above Key Levels -- WSJ",2022-06-16 17:53:00,-0.02583400561306226,-1
2022-06-16 22:12:00,  Press Release: Soluna Holdings Announces May Site Level Financials,2022-06-16 22:12:00,-0.0019879004970480008,0
2022-06-17 09:30:00,  Your 401(k) Is Sagging. Bitcoin Won't Fix It. -- Heard on the Street -- WSJ,2022-06-17 09:30:00,-0.09053029835278548,-1
